"Symbol","signcon","randomSummary","randomCi.lb","randomCi.ub","randomP","het_QE","het_QEp","het_QM","het_QMp","error","rank","virus","gestation"
"PIFO",-6,-2.98473024417423,-5.77650666288459,-0.192953825463861,0.0361330483916909,0.453483899890476,0.993727682625633,4.39081445706903,0.0361330483916909,FALSE,2392,"HIV","Term"
"MACROD2",-6,-3.74171956440864,-7.24397210230291,-0.239467026514371,0.0362620463586528,0.724343564109536,0.981605976205202,4.38473886811322,0.0362620463586527,FALSE,2395,"HIV","Term"
"ARHGEF28",-6,-2.72321789453956,-5.2730455830942,-0.173390205984913,0.0363274667989247,0.97612743232967,0.964468186690869,4.38166631464472,0.0363274667989247,FALSE,2396,"HIV","Term"
"LOC107984264",-6,-2.4505843379537,-4.74534474998418,-0.155823925923229,0.0363443505534558,0.000895643685874801,0.99999999872342,4.38087428809363,0.036344350553456,FALSE,2397,"HIV","Term"
"ALDH3B2",-3,-5.95642776433632,-11.5411343108609,-0.371721217811787,0.0365800615639788,0.000226236976372054,0.999886887909469,4.36985700086875,0.0365800615639789,FALSE,2401,"HIV","Term"
"ANGPTL5",-6,-4.5558211704459,-8.82907950659047,-0.282562834301317,0.036657012013424,0.000303522239990349,0.999999999914635,4.36627637239777,0.036657012013424,FALSE,2405,"HIV","Term"
"ANKRD30A",-6,-4.5558211704459,-8.82907950659047,-0.282562834301317,0.036657012013424,0.000303522239990349,0.999999999914635,4.36627637239777,0.036657012013424,FALSE,2406,"HIV","Term"
"MAB21L4",-6,-4.5558211704459,-8.82907950659047,-0.282562834301317,0.036657012013424,0.000303522239990349,0.999999999914635,4.36627637239777,0.036657012013424,FALSE,2407,"HIV","Term"
"ESRP2",-1,-6.90757215728137,-13.3880720041341,-0.427072310428624,0.036696216853608,0,1,4.36445513296385,0.0366962168536079,FALSE,2410,"HIV","Term"
"NTF4",-6,-4.55135475704096,-8.82463169503328,-0.278077819048643,0.0368424159403954,0.000300696444073284,0.999999999916608,4.35768145337176,0.0368424159403954,FALSE,2415,"HIV","Term"
"SMIM10L2A",-3,-5.94442966794351,-11.5258325566226,-0.363026779264435,0.0368479843830299,0.000168882782598319,0.999915562173775,4.35742401364679,0.03684798438303,FALSE,2416,"HIV","Term"
"TMEM266",-1,-8.33555710822859,-16.168044645643,-0.503069570814168,0.0369922404716907,0,1,4.35076894064983,0.0369922404716908,FALSE,2420,"HIV","Term"
"TRPV6",-2,-5.96209915345576,-11.565632736218,-0.358565570693529,0.0370347763003683,3.87868482787574e-05,0.99503087982866,4.34881179140556,0.0370347763003682,FALSE,2422,"HIV","Term"
"PCDHB3",-2,-6.0399153786899,-11.7178573218677,-0.361973435512057,0.037077172173815,0.000226652506598761,0.987988315422346,4.34686342294243,0.0370771721738151,FALSE,2424,"HIV","Term"
"GYG2",-2,-6.45279902922019,-12.5205401373919,-0.385057921048463,0.0371289787500271,9.88783507247207e-07,0.999206602921715,4.34448573623292,0.0371289787500271,FALSE,2426,"HIV","Term"
"C1orf21",-4,-2.08241701875077,-4.04121840519224,-0.123615632309312,0.0371917435948111,10.7617918210375,0.0563129432939132,4.34160976543931,0.0371917435948113,FALSE,2430,"HIV","Term"
"LRRTM2",-2,-5.44130365851677,-10.5621318228332,-0.32047549420032,0.0372855175799647,3.32915199594023e-05,0.995396327046127,4.33732237135263,0.0372855175799647,FALSE,2434,"HIV","Term"
"PCDHB16",-1,-7.61221671596383,-14.7812695312291,-0.443163900698589,0.0374227779930799,0,1,4.33106707939158,0.0374227779930799,FALSE,2439,"HIV","Term"
"PCDH7",-3,-5.77584663827315,-11.2158696044564,-0.335823672089858,0.0374378838269968,3.25695718562653e-05,0.999983715346668,4.33038013820976,0.0374378838269968,FALSE,2441,"HIV","Term"
"TMEM198",-1,-7.06345598163283,-13.7300123362168,-0.396899627048849,0.0378336656384475,0,1,4.31248461533034,0.0378336656384474,FALSE,2448,"HIV","Term"
"CRCT1",-6,-3.14377608162733,-6.11217551435494,-0.175376648899723,0.0379160572858616,0.492315011813698,0.992401983898178,4.3087838977468,0.0379160572858615,FALSE,2450,"HIV","Term"
"EBF2",-6,-4.49229725029051,-8.7364348337024,-0.24815966687862,0.0380268352196254,0.184536661527798,0.999271353133456,4.30382143760184,0.0380268352196255,FALSE,2453,"HIV","Term"
"CRPPA",-1,-6.55482880077427,-12.7513587237,-0.358298877848545,0.0381449257924095,0,1,4.29854805347831,0.0381449257924096,FALSE,2457,"HIV","Term"
"C1orf115",-1,-8.19738091210571,-15.9523469557866,-0.442414868424803,0.0382861093905059,0,1,4.29226585264912,0.0382861093905058,FALSE,2458,"HIV","Term"
"NEGR1",-1,-8.46810150989155,-16.4813370976099,-0.454865922173196,0.0383382394938624,0,1,4.28995237257114,0.0383382394938624,FALSE,2459,"HIV","Term"
"ALPL",-2,-5.92929356051365,-11.5585247698486,-0.300062351178685,0.0389761559686899,1.01903791597017e-06,0.999194556354712,4.26190646581706,0.0389761559686899,FALSE,2479,"HIV","Term"
"SPATA6L",-6,-2.26851941874269,-4.42284562001758,-0.114193217467805,0.0390314903727386,0.785128901222834,0.977972156062538,4.25949642031224,0.0390314903727385,FALSE,2483,"HIV","Term"
"PTCHD3",-6,-3.47576965463465,-6.77900061577101,-0.172538693498292,0.0391754348807204,0.370161569390205,0.996111754122031,4.25324377980174,0.0391754348807204,FALSE,2487,"HIV","Term"
"ATP13A4",-6,-2.72950230261693,-5.32467609256353,-0.134328512670324,0.0392636108235147,0.870111661221201,0.972347579765189,4.24942549630144,0.0392636108235147,FALSE,2491,"HIV","Term"
"CCDC141",-6,-3.33062967731393,-6.4975370818418,-0.163722272786046,0.0392753922163221,0.749032821882857,0.980169666341988,4.24891600782535,0.0392753922163222,FALSE,2492,"HIV","Term"
"CMTM5",-6,-4.49430533089086,-8.76782504955755,-0.22078561222416,0.0392817825390541,0.000303427716393917,0.999999999914702,4.2486397242105,0.0392817825390542,FALSE,2493,"HIV","Term"
"DLX6",-6,-4.49430533089086,-8.76782504955755,-0.22078561222416,0.0392817825390541,0.000303427716393917,0.999999999914702,4.2486397242105,0.0392817825390542,FALSE,2494,"HIV","Term"
"GABRP",-6,-4.49430533089086,-8.76782504955755,-0.22078561222416,0.0392817825390541,0.000303427716393917,0.999999999914702,4.2486397242105,0.0392817825390542,FALSE,2495,"HIV","Term"
"INSL6",-6,-4.49430533089086,-8.76782504955755,-0.22078561222416,0.0392817825390541,0.000303427716393917,0.999999999914702,4.2486397242105,0.0392817825390542,FALSE,2496,"HIV","Term"
"ZNF214",-6,-3.03550302162073,-5.92238929963057,-0.148616743610883,0.0393161291848816,0.904547108488457,0.969891569154747,4.24715556488641,0.0393161291848817,FALSE,2497,"HIV","Term"
"GPT",-6,-2.25109930594349,-4.39421035313253,-0.107988258754458,0.0395207118038003,1.92433999836622,0.859511895032988,4.23834338954697,0.0395207118038003,FALSE,2505,"HIV","Term"
"MPP7",-1,-6.89488954804428,-13.4591397362151,-0.330639359873425,0.0395242518773008,0,1,4.238191326233,0.0395242518773008,FALSE,2506,"HIV","Term"
"CTAG1B",-6,-4.48823188728589,-8.76177801751428,-0.214685757057507,0.03954938400964,0.000301155534256923,0.99999999991629,4.23711218997907,0.03954938400964,FALSE,2507,"HIV","Term"
"FAM180B",-6,-2.25958173247271,-4.41659243106538,-0.102571033880038,0.04005658012408,1.55367301924761,0.906794089664229,4.21548641213071,0.0400565801240799,FALSE,2515,"HIV","Term"
"MMP27",-6,-4.44531531195815,-8.68960914010234,-0.201021483813956,0.040092629132166,0.179029225647525,0.999323185657652,4.21396031096978,0.040092629132166,FALSE,2516,"HIV","Term"
"UBXN10",-6,-2.25306671066127,-4.40768346957769,-0.0984499517448518,0.040411318322084,0.436847479834875,0.994253661190121,4.20053121816201,0.0404113183220839,FALSE,2524,"HIV","Term"
"ETV4",-1,-7.24596738289303,-14.1785823759695,-0.313352389816573,0.0405057617465605,0,1,4.19657285802191,0.0405057617465605,FALSE,2527,"HIV","Term"
"FOXL2NB",-1,-8.18698904988394,-16.0216661810912,-0.352311918676715,0.0405501838293284,0,1,4.19471436662356,0.0405501838293284,FALSE,2529,"HIV","Term"
"WNT10B",-1,-7.50848531707515,-14.696020138704,-0.320950495446274,0.0406106100928726,0,1,4.19218973504101,0.0406106100928727,FALSE,2531,"HIV","Term"
"INSR",-3,-2.00061738622472,-3.91609347659836,-0.0851412958510889,0.0406499623618964,0.016547503259678,0.991760381651543,4.19054770242404,0.0406499623618964,FALSE,2533,"HIV","Term"
"LRRC43",-4,-2.04663314133454,-4.00762157910697,-0.0856447035621113,0.0407992917556153,2.64596391807248,0.754369790167421,4.18433185665692,0.0407992917556155,FALSE,2535,"HIV","Term"
"GABRB2",-6,-2.79333380695743,-5.47291423687886,-0.11375337703601,0.0410357855451491,1.67510574736714,0.8920209647191,4.1745364988724,0.0410357855451491,FALSE,2543,"HIV","Term"
"ABCC11",4,2.15376875369997,0.0867700234313755,4.22076748396856,0.0411276488901075,1.63978020744081,0.896397371858451,4.170747579594,0.0411276488901075,FALSE,2546,"HIV","Term"
"RIMS4",-6,-2.97346249047741,-5.82772046764427,-0.119204513310554,0.0411694463561732,1.67484588118104,0.892053386361935,4.16902657714946,0.0411694463561731,FALSE,2548,"HIV","Term"
"SLC10A6",-6,-2.35834897723129,-4.62297532510024,-0.0937226293623312,0.0412430729149418,2.20186911366405,0.820565941504442,4.16599947688093,0.041243072914942,FALSE,2551,"HIV","Term"
"CTAGE4",-4,-2.31168777678483,-4.53174715372417,-0.0916283998454901,0.0412649952147847,6.73693104664281,0.240951673538922,4.16509925464444,0.0412649952147846,FALSE,2553,"HIV","Term"
"LOC107985678",-6,-2.33175461277953,-4.57216278517731,-0.0913464403817441,0.0413626687890096,2.51881376636348,0.773659053408229,4.1610944609479,0.0413626687890096,FALSE,2557,"HIV","Term"
"TKTL1",-6,-3.2773828794364,-6.42665873550272,-0.128107023370073,0.041381023686423,0.569221309342496,0.989369053059105,4.16034298573305,0.041381023686423,FALSE,2559,"HIV","Term"
"HLF",-6,-3.57198418796005,-7.0046024014786,-0.139365974441488,0.0413962152860094,0.486844870461926,0.992597063572062,4.15972128514316,0.0413962152860095,FALSE,2560,"HIV","Term"
"HOXA7",-2,-5.87912068261268,-11.5336686887559,-0.224572676469456,0.0415694629338932,9.26492378096169e-07,0.999232000530802,4.15264820825013,0.0415694629338934,FALSE,2566,"HIV","Term"
"SLC16A9",-6,-3.56861129017605,-7.00122567849771,-0.135996901854397,0.0415883622000898,0.503893519004899,0.991980034434368,4.15187849343229,0.0415883622000898,FALSE,2567,"HIV","Term"
"ARHGAP23",-1,-3.92575809003249,-7.70348676922582,-0.148029410839154,0.0416736260526735,0,1,4.14841049548723,0.0416736260526734,FALSE,2569,"HIV","Term"
"TSPAN2",-3,-5.44966828712896,-10.698010985669,-0.201325588588968,0.0418359944926381,3.41890775163688e-05,0.999982905607353,4.14182693535979,0.041835994492638,FALSE,2573,"HIV","Term"
"TRPV3",-1,-7.29801481764755,-14.3326177052318,-0.263411930063342,0.0420166523306559,0,1,4.13453327676943,0.0420166523306559,FALSE,2578,"HIV","Term"
"ACKR3",-1,-8.12327698188872,-15.9542609427671,-0.292293021010344,0.0420403981438888,0,1,4.13357704365236,0.0420403981438888,FALSE,2580,"HIV","Term"
"AGMO",-6,-4.43004981647024,-8.70385470565392,-0.156244927286556,0.0421923631961379,0.000303324892310158,0.999999999914774,4.12747088851631,0.0421923631961381,FALSE,2584,"HIV","Term"
"CCDC181",-6,-4.43004981647024,-8.70385470565392,-0.156244927286556,0.0421923631961379,0.000303324892310158,0.999999999914774,4.12747088851631,0.0421923631961381,FALSE,2585,"HIV","Term"
"CA9",-6,-4.2744804138471,-8.39866578892943,-0.150295038764777,0.0422154791351577,0.653919534187806,0.985401648642198,4.12654408561335,0.0422154791351577,FALSE,2586,"HIV","Term"
"ZNF488",-6,-4.39633481435453,-8.6407956584729,-0.151873970236168,0.0423469037214603,0.179014293328178,0.999323323188693,4.12128490814672,0.0423469037214603,FALSE,2589,"HIV","Term"
"PLA2G4D",-6,-4.39595194525209,-8.64041200071775,-0.151491889786427,0.0423648362101448,0.184313765816321,0.999273493920921,4.12056863969384,0.0423648362101448,FALSE,2590,"HIV","Term"
"PCDHGA8",-6,-2.20082471744533,-4.32635413562519,-0.0752952992654623,0.0424181501666454,3.43787096902341,0.632808683373392,4.11844102769667,0.0424181501666454,FALSE,2591,"HIV","Term"
"DPP10",-6,-4.42518597785502,-8.69901296944183,-0.151358986268212,0.0424199311001104,0.000300249547530761,0.999999999916918,4.11837000411377,0.0424199311001104,FALSE,2592,"HIV","Term"
"MB",-6,-4.42518597785502,-8.69901296944183,-0.151358986268212,0.0424199311001104,0.000300249547530761,0.999999999916918,4.11837000411377,0.0424199311001104,FALSE,2593,"HIV","Term"
"KIAA0895",-6,-2.75272324575698,-5.41330102331341,-0.0921454682005547,0.0425761053545861,1.01927116612649,0.960996491809319,4.11215393819679,0.0425761053545861,FALSE,2598,"HIV","Term"
"SYCE1L",-6,-2.42915608356097,-4.77737922833676,-0.0809329387851823,0.0426097377520545,0.999954407795618,0.962569450489709,4.11081843464626,0.0426097377520545,FALSE,2599,"HIV","Term"
"NPPC",-6,-2.34520672370609,-4.61376821296196,-0.0766452344502166,0.0427460354789196,2.39381569160698,0.792394728838464,4.10541753301949,0.0427460354789196,FALSE,2605,"HIV","Term"
"FANK1",-2,-5.71392460013361,-11.242406685921,-0.185442514346253,0.0427947898978867,0.000101073918133235,0.991978560795203,4.10348999751667,0.0427947898978867,FALSE,2607,"HIV","Term"
"SLC8A3",-6,-3.49076665786325,-6.86833427384999,-0.113199041876513,0.0428004487080614,0.860657376777666,0.973004200387171,4.1032664225934,0.0428004487080616,FALSE,2608,"HIV","Term"
"TTBK1",-6,-2.16155701192522,-4.25458450193027,-0.0685295219201589,0.0429560816654166,2.60737884562566,0.760243825845316,4.09712964580086,0.0429560816654166,FALSE,2612,"HIV","Term"
"RGS17",-1,-6.31381749534387,-12.4344789012125,-0.19315608947528,0.0431953011408973,0,1,4.08774240530551,0.0431953011408973,FALSE,2619,"HIV","Term"
"MYO5B",-2,-3.319242526092,-6.53695689883384,-0.101528153350165,0.0431963468742109,7.73998158983677,0.171159960436541,4.08770148968954,0.0431963468742108,FALSE,2620,"HIV","Term"
"CAMSAP3",-6,-2.13734174381187,-4.21121979280414,-0.0634636948195935,0.0433894307499268,2.16039390840905,0.826535809463279,4.08016464409002,0.0433894307499268,FALSE,2627,"HIV","Term"
"CD79B",-1,-6.93143792439315,-13.6589720471632,-0.2039038016231,0.0434489607721606,0,1,4.07784805981336,0.0434489607721605,FALSE,2629,"HIV","Term"
"PRR9",-2,-2.98733620771963,-5.8970745809145,-0.0775978345247683,0.0441953885791916,5.52865609968223,0.354813866767184,4.04908137096025,0.0441953885791914,FALSE,2642,"HIV","Term"
"PRPH",-6,-3.48217318392884,-6.87611828448529,-0.0882280833723952,0.0443344694095863,0.338447860651284,0.996856831191385,4.04377785333077,0.0443344694095864,FALSE,2645,"HIV","Term"
"CALCA",-6,-3.4793637304189,-6.8747346682822,-0.0839927925556108,0.0445956555408962,0.368633234674869,0.996149688632915,4.033865298646,0.0445956555408962,FALSE,2653,"HIV","Term"
"COL1A1",-1,-7.60099553581661,-15.0201410468442,-0.181850024788984,0.0446428145617202,0,1,4.03208203117999,0.0446428145617203,FALSE,2655,"HIV","Term"
"CKMT1A",-6,-3.47728663049248,-6.87185372639926,-0.0827195345857015,0.0446725432601091,0.368964969331671,0.996141472248793,4.03095889142825,0.0446725432601092,FALSE,2656,"HIV","Term"
"ELF5",-6,-3.39482145943054,-6.71099831726386,-0.0786446015972131,0.04480874886003,0.000481325063175085,0.999999999729685,4.02582313403457,0.0448087488600299,FALSE,2658,"HIV","Term"
"OLFM4",-4,-2.2660077990711,-4.47988856136489,-0.0521270367773212,0.04484425594258,2.73085763665794,0.741395004326739,4.02448700766061,0.04484425594258,FALSE,2660,"HIV","Term"
"AIF1L",-2,-15.211597492707,-30.0808096515559,-0.342385333858081,0.0449528899101732,6.43199102816197,0.0112082867109393,4.02040603437265,0.0449528899101731,FALSE,2661,"HIV","Term"
"DGCR6",-4,-3.15990426062494,-6.25095137478352,-0.0688571464663603,0.0451102710406543,2.03880801402031,0.843749574264521,4.01451219595207,0.0451102710406546,FALSE,2664,"HIV","Term"
"DRD1",-3,-5.62917873607495,-11.1376724299124,-0.120685042237469,0.0451875248426673,2.49083743038845e-05,0.999987545890401,4.01162700162239,0.0451875248426673,FALSE,2666,"HIV","Term"
"MSTN",-6,-2.26957760438868,-4.49091420458285,-0.0482410041945145,0.0452278961727145,0.893818721122937,0.970667528943007,4.01012132138299,0.0452278961727145,FALSE,2670,"HIV","Term"
"ANKRD53",-6,-2.28355458068907,-4.51950266008346,-0.0476065012946765,0.0453176097514883,1.93722490443111,0.857761222082483,4.00678044532956,0.0453176097514883,FALSE,2671,"HIV","Term"
"AGXT2",-6,-4.36279793360622,-8.63691518923839,-0.0886806779740503,0.0454322877982039,0.000303212170293535,0.999999999914853,4.00252003793727,0.0454322877982038,FALSE,2675,"HIV","Term"
"CYP2A6",-6,-4.36279793360622,-8.63691518923839,-0.0886806779740503,0.0454322877982039,0.000303212170293535,0.999999999914853,4.00252003793727,0.0454322877982038,FALSE,2676,"HIV","Term"
"GPRIN2",-6,-4.36279793360622,-8.63691518923839,-0.0886806779740503,0.0454322877982039,0.000303212170293535,0.999999999914853,4.00252003793727,0.0454322877982038,FALSE,2677,"HIV","Term"
"HOXB9",-6,-4.36279793360622,-8.63691518923839,-0.0886806779740503,0.0454322877982039,0.000303212170293535,0.999999999914853,4.00252003793727,0.0454322877982038,FALSE,2678,"HIV","Term"
"PRRG3",-6,-4.36279793360622,-8.63691518923839,-0.0886806779740503,0.0454322877982039,0.000303212170293535,0.999999999914853,4.00252003793727,0.0454322877982038,FALSE,2679,"HIV","Term"
"RAB40A",-6,-4.22467620255037,-8.36751821116489,-0.0818341939358493,0.0456430474454467,0.447339484458652,0.993924869785153,3.99471955941355,0.0456430474454466,FALSE,2685,"HIV","Term"
"SOAT2",-6,-4.35835794751254,-8.63249633630548,-0.0842195587196022,0.0456533826921233,0.000298980816731366,0.999999999917793,3.99433801555935,0.0456533826921231,FALSE,2687,"HIV","Term"
"MYH15",-6,-4.35770764511881,-8.63184913606813,-0.0835661541694979,0.0456858415030063,0.000299994772960905,0.999999999917094,3.99314033273733,0.0456858415030063,FALSE,2690,"HIV","Term"
"CDCA7",-2,-6.82031844883395,-13.5188769345471,-0.121759963120784,0.0459785332128523,1.87591360367333e-05,0.996544227693084,3.98238075552519,0.0459785332128522,FALSE,2697,"HIV","Term"
"SHANK1",-2,-5.624206230389,-11.1498863220616,-0.0985261387163865,0.0460525548942977,4.06238132410444e-05,0.994914572531416,3.9796710935142,0.0460525548942978,FALSE,2698,"HIV","Term"
"RADX",-6,-2.76777860330701,-5.48722194081245,-0.0483352658015588,0.0460646648786723,1.98790659230984,0.850815848488574,3.97922822833214,0.0460646648786723,FALSE,2699,"HIV","Term"
"PCDHA11",-6,-4.34740545733967,-8.62159626677722,-0.0732146479021107,0.0462026608387616,0.0002979188044676,0.999999999918521,3.97419032904277,0.0462026608387617,FALSE,2702,"HIV","Term"
"CCR10",-1,-6.59273903269344,-13.0805122705979,-0.104965794789019,0.0464068079762901,0,1,3.96676641989659,0.0464068079762902,FALSE,2706,"HIV","Term"
"C14orf132",-1,-8.13952693955445,-16.1516408910631,-0.127412988045768,0.0464663336683845,0,1,3.96460822010439,0.0464663336683844,FALSE,2709,"HIV","Term"
"CKMT2",-3,-5.59113762457077,-11.0954356489119,-0.0868396002296707,0.0464934516498516,0.000251758682683638,0.99987412858113,3.96362598010672,0.0464934516498515,FALSE,2710,"HIV","Term"
"CEP126",-1,-8.15449962811202,-16.2011505433594,-0.107848712864689,0.0470074306866592,0,1,3.94512251552527,0.0470074306866592,FALSE,2719,"HIV","Term"
"HOXA3",-3,-5.42060185100286,-10.7700964643311,-0.07110723767466,0.0470314952774351,3.25070335349311e-05,0.99998374661532,3.94426141484235,0.0470314952774351,FALSE,2720,"HIV","Term"
"FAM83A",-4,-2.17939943278712,-4.33101729692883,-0.0277815686454126,0.04711433658609,2.740095778913,0.739979466554348,3.94130066188716,0.0471143365860899,FALSE,2722,"HIV","Term"
"FILIP1",-1,-8.0650796822771,-16.0323711540836,-0.0977882104706138,0.0472536092238085,0,1,3.9363354021435,0.0472536092238083,FALSE,2725,"HIV","Term"
