Symbol,log2FoldChange,padj,Direction,Comparison,ndeg,ddeg,idx,degvcount,virus.x,gestation.x,signcon,randomSummary,randomP,rank,virus.y,gestation.y,Shared_between_3,Shared_between_rem_vote
KCTD19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.47757478187432,0.0357902234632986,4400,HIV,Early/mid,FALSE,FALSE
KDF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.53349561899048,0.010312166532434,2865,HIV,Early/mid,FALSE,FALSE
KDM5B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.16995447197091,0.0105507136645878,2885,HIV,Early/mid,FALSE,FALSE
KERA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-7.29693784868402,0.000132536315020828,432,HIV,Early/mid,FALSE,FALSE
KHDC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.64809690065775,0.0108855882725116,2917,HIV,Early/mid,FALSE,FALSE
KHDC1L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.27229827693795,0.0140981210347603,3191,HIV,Early/mid,FALSE,FALSE
KHDRBS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.09200254007388,0.0295855033985879,4117,HIV,Early/mid,FALSE,FALSE
KIAA0408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.22841716357344,0.00473002232211354,2029,HIV,Early/mid,FALSE,FALSE
KIAA0754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.29513019905104,0.0106073786758027,2893,HIV,Early/mid,FALSE,FALSE
KIAA1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.65812442379203,0.0193836115141685,3568,HIV,Early/mid,FALSE,FALSE
KIF12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.47235229334033,0.0219551098597274,3729,HIV,Early/mid,FALSE,FALSE
KIF18B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.97855260017431,0.0166421449354652,3383,HIV,Early/mid,FALSE,FALSE
KIF20A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.0427733769519,0.00741563251426969,2551,HIV,Early/mid,FALSE,FALSE
KIF21A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.36261702577214,0.00513556235192706,2046,HIV,Early/mid,FALSE,FALSE
KIF23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.27523486144216,0.00519911988129159,2268,HIV,Early/mid,FALSE,FALSE
KIF4A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.08885118776345,0.0410444151702167,4626,HIV,Early/mid,FALSE,FALSE
KIF5C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.60378368494314,0.0468722805919995,4846,HIV,Early/mid,FALSE,FALSE
KIF7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.37241475471198,0.000344785070677806,1020,HIV,Early/mid,FALSE,FALSE
KIRREL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.36111477871383,0.000949668433254941,1446,HIV,Early/mid,FALSE,FALSE
KLF14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.10466947849608,0.0160033597324272,3346,HIV,Early/mid,FALSE,FALSE
KLHDC7B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2.23662290117115,0.0392510220079528,4554,HIV,Early/mid,FALSE,FALSE
KLHDC9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.55855140840492,0.00622307179404693,2342,HIV,Early/mid,FALSE,FALSE
KLHL10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.41199355324053,0.0395992472231338,4571,HIV,Early/mid,FALSE,FALSE
KLHL14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.25799070695749,0.0425744224633006,4690,HIV,Early/mid,FALSE,FALSE
KLHL29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.79088354166084,0.0333419877937435,4309,HIV,Early/mid,FALSE,FALSE
KLHL3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.08701149588076,0.00143295276741333,1629,HIV,Early/mid,FALSE,FALSE
KLHL30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.8786657714707,0.00722799903322132,2524,HIV,Early/mid,FALSE,FALSE
KLHL31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.93995360392854,0.00170614031692567,1377,HIV,Early/mid,FALSE,FALSE
KLHL4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.66847810715638,0.00503154059242703,2011,HIV,Early/mid,FALSE,FALSE
KLK3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.94897801956839,0.00153876978078121,1348,HIV,Early/mid,FALSE,FALSE
KLRG2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.15092386674022,0.00321723275977835,1682,HIV,Early/mid,FALSE,FALSE
KNG1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.85736089073708,0.00780257630559101,2599,HIV,Early/mid,FALSE,FALSE
KPNA7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.09216213490148,0.0360069296445411,4411,HIV,Early/mid,FALSE,FALSE
KRBOX1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.59846632758293,0.0234493476024194,3829,HIV,Early/mid,FALSE,FALSE
KREMEN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.48328424037064,0.00693757157131954,2493,HIV,Early/mid,FALSE,FALSE
KRT14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.29650260471248,0.036631380705302,4446,HIV,Early/mid,FALSE,FALSE
KRT15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.86721120551636,0.0220764652331437,3738,HIV,Early/mid,FALSE,FALSE
KRT18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.11984987630439,0.0110718100090549,2927,HIV,Early/mid,FALSE,FALSE
KRT19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.39448833874515,0.0101817912828911,2846,HIV,Early/mid,FALSE,FALSE
KRT31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.35845449274486,0.0175629538977345,3457,HIV,Early/mid,FALSE,FALSE
KRT4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.04806743533874,0.00169494939439993,1260,HIV,Early/mid,FALSE,FALSE
KRT5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.81756702359394,0.00296699298433346,1667,HIV,Early/mid,FALSE,FALSE
KRT7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.44290716438143,0.0115752215851746,2969,HIV,Early/mid,FALSE,FALSE
KRT8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.6718217262142,0.00324242528651924,1736,HIV,Early/mid,FALSE,FALSE
KRT80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.11286005697125,0.000947002334010229,1155,HIV,Early/mid,FALSE,FALSE
KRT84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.4702710706222,0.0107765208984615,2911,HIV,Early/mid,FALSE,FALSE
KRTAP1-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.6535913401437,0.00950212643869701,2773,HIV,Early/mid,FALSE,FALSE
KRTAP2-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.42067051910445,0.0107874624242579,2912,HIV,Early/mid,FALSE,FALSE
KRTAP3-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.66336034377841,0.0204822431011841,3630,HIV,Early/mid,FALSE,FALSE
KRTCAP3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.25957782008979,0.00944482942302273,2770,HIV,Early/mid,FALSE,FALSE
LAMA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.25825142870304,0.0129216094328224,3084,HIV,Early/mid,FALSE,FALSE
LAMA3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.52718199168003,0.0224306462331813,3762,HIV,Early/mid,FALSE,FALSE
LAMP3,NA,NA,NA,NA,3,3,9,2.Up-regulated,HIV,Early/mid,3,2.17798702281965,0.0109064392482084,2919,HIV,Early/mid,FALSE,TRUE
LARP6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.00023647907115,0.0180796129272612,3489,HIV,Early/mid,FALSE,FALSE
LBH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.14166505630018,0.00740884800353474,2550,HIV,Early/mid,FALSE,FALSE
LBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.24315571150618,0.00189243495344332,1294,HIV,Early/mid,FALSE,FALSE
LCA5L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.5641276501212,0.0135881872263633,3137,HIV,Early/mid,FALSE,FALSE
LCNL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.65757239643727,0.02109166332805,3671,HIV,Early/mid,FALSE,FALSE
LDB3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.12695074662381,0.000375231271418919,774,HIV,Early/mid,FALSE,FALSE
LDLRAD2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.40694365334899,0.0310708861369551,4202,HIV,Early/mid,FALSE,FALSE
LDOC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.29261454091358,0.00313212771000903,1557,HIV,Early/mid,FALSE,FALSE
LEP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.16565703634045,0.00283138063200664,1717,HIV,Early/mid,FALSE,FALSE
LGI3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.63092876631638,0.00958223569133158,2780,HIV,Early/mid,FALSE,FALSE
LGR5,NA,NA,NA,NA,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-9.36159269480876,4.08032835691016E-05,142,HIV,Early/mid,FALSE,TRUE
LGR6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.239296225902,0.0245784574775657,3905,HIV,Early/mid,FALSE,FALSE
LHFPL3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.04226908941434,0.0456611664693969,4808,HIV,Early/mid,FALSE,FALSE
LHX4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.67931837726019,0.00283781548006746,1787,HIV,Early/mid,FALSE,FALSE
LIMS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-7.28172594806592,0.000337048750146959,614,HIV,Early/mid,FALSE,FALSE
LIN7A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.98549062312789,0.0159102266439309,3341,HIV,Early/mid,FALSE,FALSE
LINGO2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.8598595053706,0.00217279225282397,1381,HIV,Early/mid,FALSE,FALSE
LIPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.52968137219471,0.000239354767662185,918,HIV,Early/mid,FALSE,FALSE
LIPK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.57337103658918,0.0361233024837446,4418,HIV,Early/mid,FALSE,FALSE
LIX1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.26009289588308,0.0066047804868743,2395,HIV,Early/mid,FALSE,FALSE
LMLN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.53543139473192,0.031830627168267,4247,HIV,Early/mid,FALSE,FALSE
LMO3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.59368902522945,0.00417772255251634,1788,HIV,Early/mid,FALSE,FALSE
LMTK3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.43231407489894,0.0123296434672214,3026,HIV,Early/mid,FALSE,FALSE
LNP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.7211488597802,0.00880149101230115,2697,HIV,Early/mid,FALSE,FALSE
LNX1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.93110626666899,0.007951282911594,2613,HIV,Early/mid,FALSE,FALSE
LOC101927345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.08128299811206,0.0203633848197296,3624,HIV,Early/mid,FALSE,FALSE
LOC102723713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.25673593997946,0.0428562365517695,4701,HIV,Early/mid,FALSE,FALSE
LOC102724197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.96427054849279,0.0419701311758535,4668,HIV,Early/mid,FALSE,FALSE
LOC102724788,NA,NA,NA,NA,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.36917975003455,0.00057927335986493,856,HIV,Early/mid,FALSE,TRUE
LOC105372204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.54527462036782,0.0140419017965899,3183,HIV,Early/mid,FALSE,FALSE
LOC105372704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.32358929301298,0.0314716794751098,4223,HIV,Early/mid,FALSE,FALSE
LOC105373989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.71809130419843,0.00322331838042717,1628,HIV,Early/mid,FALSE,FALSE
LOC105374103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.33377569223077,0.0352769877845934,4379,HIV,Early/mid,FALSE,FALSE
LOC105376722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.37408413974719,0.02990414778444,4141,HIV,Early/mid,FALSE,FALSE
LOC105379417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.48418830663343,0.0140142722984908,3181,HIV,Early/mid,FALSE,FALSE
LOC105379752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.38891524830161,0.00473748492248024,2020,HIV,Early/mid,FALSE,FALSE
LOC107984449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.09512897848548,0.000670035803840146,1057,HIV,Early/mid,FALSE,FALSE
LOC107985021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.03845054149773,0.0468789515080857,4847,HIV,Early/mid,FALSE,FALSE
LOC107985678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.69600892688726,0.010033144300453,2830,HIV,Early/mid,FALSE,FALSE
LOC107985805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.11469114125068,0.0130962370975454,3097,HIV,Early/mid,FALSE,FALSE
LOC107987004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.36377615707937,0.00789584898125291,2608,HIV,Early/mid,FALSE,FALSE
LOC107987269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.51678985220341,0.0012032371111826,1469,HIV,Early/mid,FALSE,FALSE
LOC107987545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.75837471124884,0.019920971669649,3596,HIV,Early/mid,FALSE,FALSE
LOC112267876,NA,NA,NA,NA,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-8.05086339576231,2.54116787367266E-05,167,HIV,Early/mid,FALSE,TRUE
LOC112268131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.56630637302788,0.0130773067672041,3095,HIV,Early/mid,FALSE,FALSE
LOC401040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.47286079922278,0.00365902134345645,1673,HIV,Early/mid,FALSE,FALSE
LOXL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.09130656822539,0.00223877645907519,1597,HIV,Early/mid,FALSE,FALSE
LPAR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.3673727455624,0.00368671694643594,2080,HIV,Early/mid,FALSE,FALSE
LRATD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-7.28921281079346,0.0141548892581272,3197,HIV,Early/mid,FALSE,FALSE
LRCH2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.26684401563666,0.039706259360855,4575,HIV,Early/mid,FALSE,FALSE
LRP1B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.24303857292447,0.0020463059774052,1416,HIV,Early/mid,FALSE,FALSE
LRP2BP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.17160941173399,0.00627344770966201,2404,HIV,Early/mid,FALSE,FALSE
LRRC15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.8672631335356,0.0148582126527343,3250,HIV,Early/mid,FALSE,FALSE
LRRC17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.71410477439574,0.018128738065594,3493,HIV,Early/mid,FALSE,FALSE
LRRC32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.58519345017089,0.0045710681207868,2154,HIV,Early/mid,FALSE,FALSE
LRRC34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.06876454887897,0.0338323740531418,4329,HIV,Early/mid,FALSE,FALSE
LRRC36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.91733020806235,0.00881589289366605,2699,HIV,Early/mid,FALSE,FALSE
LRRC49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.90294119767243,0.00542428010716693,2237,HIV,Early/mid,FALSE,FALSE
LRRC4B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.14715809584438,0.0103588696277864,2869,HIV,Early/mid,FALSE,FALSE
LRRC66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.96289675672261,0.0118661382197286,2994,HIV,Early/mid,FALSE,FALSE
LRRC71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.72000139384159,0.0348010248045088,4361,HIV,Early/mid,FALSE,FALSE
LRRC9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.86007582858766,0.0308638091898564,4196,HIV,Early/mid,FALSE,FALSE
LRRN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.54467835112193,0.0208447973050723,3657,HIV,Early/mid,FALSE,FALSE
LRRN3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.06636151117409,0.000311562797483547,731,HIV,Early/mid,FALSE,FALSE
LRRTM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.89668765005833,0.023320605508716,3822,HIV,Early/mid,FALSE,FALSE
LSAMP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.64331170265607,0.00208067115226984,1382,HIV,Early/mid,FALSE,FALSE
LSMEM2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.70877409953972,0.00557135920323555,2167,HIV,Early/mid,FALSE,FALSE
LSR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.73206074253539,0.0051133932624018,2128,HIV,Early/mid,FALSE,FALSE
LTB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2.73665045194788,0.0230460994145711,3803,HIV,Early/mid,FALSE,FALSE
LTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.71305241785162,0.00207921572888707,1637,HIV,Early/mid,FALSE,FALSE
LUZP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-7.35708446231447,0.00391773103385726,1686,HIV,Early/mid,FALSE,FALSE
LY6D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.01969532856389,0.00345716181205991,1659,HIV,Early/mid,FALSE,FALSE
LY6G6C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.8347710950538,0.00509168935965562,2060,HIV,Early/mid,FALSE,FALSE
LY6K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.17764345869116,0.0308271044758215,4192,HIV,Early/mid,FALSE,FALSE
LYPD2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.69806622645552,0.0173617012751327,3439,HIV,Early/mid,FALSE,FALSE
LYPD6B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.44500519047781,0.0140750384072506,3187,HIV,Early/mid,FALSE,FALSE
